filter:Site,population,population_order,population_color,date,participant_count
Clinical Site 02,Randomized,2,#3690c0,2015-07-16,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-17,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-18,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-19,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-20,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-21,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-22,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-23,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-24,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-25,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-26,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-27,5
Clinical Site 02,Randomized,2,#3690c0,2015-07-28,6
Clinical Site 02,Randomized,2,#3690c0,2015-07-29,6
Clinical Site 02,Randomized,2,#3690c0,2015-07-30,6
Clinical Site 02,Randomized,2,#3690c0,2015-07-31,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-01,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-02,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-03,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-04,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-05,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-06,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-07,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-08,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-09,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-10,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-11,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-12,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-13,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-14,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-15,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-16,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-17,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-18,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-19,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-20,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-21,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-22,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-23,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-24,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-25,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-26,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-27,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-28,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-29,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-30,6
Clinical Site 02,Randomized,2,#3690c0,2015-08-31,6
Clinical Site 02,Randomized,2,#3690c0,2015-09-01,6
Clinical Site 02,Randomized,2,#3690c0,2015-09-02,6
Clinical Site 02,Randomized,2,#3690c0,2015-09-03,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-04,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-05,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-06,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-07,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-08,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-09,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-10,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-11,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-12,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-13,7
Clinical Site 02,Randomized,2,#3690c0,2015-09-14,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-15,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-16,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-17,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-18,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-19,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-20,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-21,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-22,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-23,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-24,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-25,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-26,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-27,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-28,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-29,8
Clinical Site 02,Randomized,2,#3690c0,2015-09-30,8
Clinical Site 02,Randomized,2,#3690c0,2015-10-01,8
Clinical Site 02,Randomized,2,#3690c0,2015-10-02,8
Clinical Site 02,Randomized,2,#3690c0,2015-10-03,8
Clinical Site 02,Randomized,2,#3690c0,2015-10-04,8
Clinical Site 02,Randomized,2,#3690c0,2015-10-05,8
Clinical Site 02,Randomized,2,#3690c0,2015-10-06,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-07,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-08,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-09,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-10,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-11,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-12,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-13,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-14,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-15,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-16,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-17,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-18,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-19,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-20,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-21,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-22,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-23,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-24,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-25,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-26,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-27,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-28,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-29,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-30,9
Clinical Site 02,Randomized,2,#3690c0,2015-10-31,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-01,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-02,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-03,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-04,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-05,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-06,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-07,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-08,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-09,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-10,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-11,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-12,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-13,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-14,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-15,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-16,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-17,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-18,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-19,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-20,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-21,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-22,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-23,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-24,9
Clinical Site 02,Randomized,2,#3690c0,2015-11-25,10
Clinical Site 02,Randomized,2,#3690c0,2015-11-26,10
Clinical Site 02,Randomized,2,#3690c0,2015-11-27,10
Clinical Site 02,Randomized,2,#3690c0,2015-11-28,10
Clinical Site 02,Randomized,2,#3690c0,2015-11-29,11
Clinical Site 02,Randomized,2,#3690c0,2015-11-30,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-01,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-02,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-03,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-04,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-05,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-06,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-07,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-08,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-09,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-10,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-11,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-12,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-13,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-14,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-15,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-16,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-17,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-18,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-19,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-20,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-21,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-22,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-23,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-24,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-25,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-26,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-27,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-28,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-29,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-30,11
Clinical Site 02,Randomized,2,#3690c0,2015-12-31,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-01,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-02,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-03,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-04,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-05,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-06,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-07,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-08,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-09,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-10,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-11,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-12,11
Clinical Site 02,Randomized,2,#3690c0,2016-01-13,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-14,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-15,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-16,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-17,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-18,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-19,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-20,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-21,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-22,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-23,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-24,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-25,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-26,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-27,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-28,12
Clinical Site 02,Randomized,2,#3690c0,2016-01-29,13
Clinical Site 02,Randomized,2,#3690c0,2016-01-30,13
Clinical Site 02,Randomized,2,#3690c0,2016-01-31,13
Clinical Site 02,Randomized,2,#3690c0,2016-02-01,13
Clinical Site 02,Randomized,2,#3690c0,2016-02-02,13
Clinical Site 02,Randomized,2,#3690c0,2016-02-03,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-04,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-05,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-06,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-07,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-08,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-09,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-10,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-11,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-12,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-13,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-14,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-15,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-16,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-17,14
Clinical Site 02,Randomized,2,#3690c0,2016-02-18,15
Clinical Site 02,Randomized,2,#3690c0,2016-02-19,15
Clinical Site 02,Randomized,2,#3690c0,2016-02-20,15
Clinical Site 02,Randomized,2,#3690c0,2016-02-21,15
Clinical Site 02,Randomized,2,#3690c0,2016-02-22,15
Clinical Site 02,Randomized,2,#3690c0,2016-02-23,15
Clinical Site 02,Randomized,2,#3690c0,2016-02-24,15
Clinical Site 02,Randomized,2,#3690c0,2016-02-25,15
Clinical Site 02,Randomized,2,#3690c0,2016-02-26,15
Clinical Site 03,Screened,1,#a6bddb,2015-02-01,0
Clinical Site 03,Screened,1,#a6bddb,2015-02-02,0
Clinical Site 03,Screened,1,#a6bddb,2015-02-03,0
Clinical Site 03,Screened,1,#a6bddb,2015-02-04,0
Clinical Site 03,Screened,1,#a6bddb,2015-02-05,0
Clinical Site 03,Screened,1,#a6bddb,2015-02-06,1
Clinical Site 03,Screened,1,#a6bddb,2015-02-07,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-08,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-09,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-10,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-11,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-12,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-13,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-14,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-15,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-16,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-17,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-18,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-19,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-20,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-21,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-22,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-23,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-24,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-25,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-26,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-27,2
Clinical Site 03,Screened,1,#a6bddb,2015-02-28,2
Clinical Site 03,Screened,1,#a6bddb,2015-03-01,2
Clinical Site 03,Screened,1,#a6bddb,2015-03-02,2
Clinical Site 03,Screened,1,#a6bddb,2015-03-03,2
Clinical Site 03,Screened,1,#a6bddb,2015-03-04,2
Clinical Site 03,Screened,1,#a6bddb,2015-03-05,2
Clinical Site 03,Screened,1,#a6bddb,2015-03-06,2
Clinical Site 03,Screened,1,#a6bddb,2015-03-07,2
Clinical Site 03,Screened,1,#a6bddb,2015-03-08,4
Clinical Site 03,Screened,1,#a6bddb,2015-03-09,4
Clinical Site 03,Screened,1,#a6bddb,2015-03-10,4
Clinical Site 03,Screened,1,#a6bddb,2015-03-11,4
Clinical Site 03,Screened,1,#a6bddb,2015-03-12,4
Clinical Site 03,Screened,1,#a6bddb,2015-03-13,4
Clinical Site 03,Screened,1,#a6bddb,2015-03-14,4
Clinical Site 03,Screened,1,#a6bddb,2015-03-15,4
Clinical Site 03,Screened,1,#a6bddb,2015-03-16,5
Clinical Site 03,Screened,1,#a6bddb,2015-03-17,5
Clinical Site 03,Screened,1,#a6bddb,2015-03-18,5
Clinical Site 03,Screened,1,#a6bddb,2015-03-19,5
Clinical Site 03,Screened,1,#a6bddb,2015-03-20,5
Clinical Site 03,Screened,1,#a6bddb,2015-03-21,5
Clinical Site 03,Screened,1,#a6bddb,2015-03-22,5
Clinical Site 03,Screened,1,#a6bddb,2015-03-23,5
Clinical Site 03,Screened,1,#a6bddb,2015-03-24,5
Clinical Site 03,Screened,1,#a6bddb,2015-03-25,6
Clinical Site 03,Screened,1,#a6bddb,2015-03-26,6
Clinical Site 03,Screened,1,#a6bddb,2015-03-27,6
Clinical Site 03,Screened,1,#a6bddb,2015-03-28,6
Clinical Site 03,Screened,1,#a6bddb,2015-03-29,6
Clinical Site 03,Screened,1,#a6bddb,2015-03-30,7
Clinical Site 03,Screened,1,#a6bddb,2015-03-31,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-01,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-02,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-03,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-04,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-05,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-06,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-07,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-08,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-09,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-10,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-11,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-12,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-13,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-14,7
Clinical Site 03,Screened,1,#a6bddb,2015-04-15,8
Clinical Site 03,Screened,1,#a6bddb,2015-04-16,8
Clinical Site 03,Screened,1,#a6bddb,2015-04-17,8
Clinical Site 03,Screened,1,#a6bddb,2015-04-18,8
Clinical Site 03,Screened,1,#a6bddb,2015-04-19,8
Clinical Site 03,Screened,1,#a6bddb,2015-04-20,8
Clinical Site 03,Screened,1,#a6bddb,2015-04-21,8
Clinical Site 03,Screened,1,#a6bddb,2015-04-22,8
Clinical Site 03,Screened,1,#a6bddb,2015-04-23,8
Clinical Site 03,Screened,1,#a6bddb,2015-04-24,9
Clinical Site 03,Screened,1,#a6bddb,2015-04-25,9
Clinical Site 03,Screened,1,#a6bddb,2015-04-26,9
Clinical Site 03,Screened,1,#a6bddb,2015-04-27,9
Clinical Site 03,Screened,1,#a6bddb,2015-04-28,9
Clinical Site 03,Screened,1,#a6bddb,2015-04-29,10
Clinical Site 03,Screened,1,#a6bddb,2015-04-30,10
Clinical Site 03,Screened,1,#a6bddb,2015-05-01,10
Clinical Site 03,Screened,1,#a6bddb,2015-05-02,10
Clinical Site 03,Screened,1,#a6bddb,2015-05-03,10
Clinical Site 03,Screened,1,#a6bddb,2015-05-04,11
Clinical Site 03,Screened,1,#a6bddb,2015-05-05,11
Clinical Site 03,Screened,1,#a6bddb,2015-05-06,11
Clinical Site 03,Screened,1,#a6bddb,2015-05-07,11
Clinical Site 03,Screened,1,#a6bddb,2015-05-08,11
Clinical Site 03,Screened,1,#a6bddb,2015-05-09,11
Clinical Site 03,Screened,1,#a6bddb,2015-05-10,12
Clinical Site 03,Screened,1,#a6bddb,2015-05-11,12
Clinical Site 03,Screened,1,#a6bddb,2015-05-12,12
Clinical Site 03,Screened,1,#a6bddb,2015-05-13,12
Clinical Site 03,Screened,1,#a6bddb,2015-05-14,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-15,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-16,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-17,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-18,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-19,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-20,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-21,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-22,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-23,13
Clinical Site 03,Screened,1,#a6bddb,2015-05-24,14
Clinical Site 03,Screened,1,#a6bddb,2015-05-25,14
Clinical Site 03,Screened,1,#a6bddb,2015-05-26,15
Clinical Site 03,Screened,1,#a6bddb,2015-05-27,15
Clinical Site 03,Screened,1,#a6bddb,2015-05-28,15
Clinical Site 03,Screened,1,#a6bddb,2015-05-29,15
Clinical Site 03,Screened,1,#a6bddb,2015-05-30,16
Clinical Site 03,Screened,1,#a6bddb,2015-05-31,16
Clinical Site 03,Screened,1,#a6bddb,2015-06-01,16
Clinical Site 03,Screened,1,#a6bddb,2015-06-02,16
Clinical Site 03,Screened,1,#a6bddb,2015-06-03,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-04,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-05,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-06,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-07,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-08,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-09,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-10,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-11,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-12,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-13,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-14,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-15,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-16,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-17,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-18,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-19,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-20,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-21,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-22,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-23,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-24,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-25,17
Clinical Site 03,Screened,1,#a6bddb,2015-06-26,18
Clinical Site 03,Screened,1,#a6bddb,2015-06-27,18
Clinical Site 03,Screened,1,#a6bddb,2015-06-28,18
Clinical Site 03,Screened,1,#a6bddb,2015-06-29,18
Clinical Site 03,Screened,1,#a6bddb,2015-06-30,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-01,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-02,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-03,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-04,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-05,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-06,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-07,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-08,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-09,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-10,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-11,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-12,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-13,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-14,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-15,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-16,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-17,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-18,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-19,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-20,18
Clinical Site 03,Screened,1,#a6bddb,2015-07-21,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-22,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-23,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-24,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-25,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-26,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-27,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-28,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-29,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-30,19
Clinical Site 03,Screened,1,#a6bddb,2015-07-31,19
Clinical Site 03,Screened,1,#a6bddb,2015-08-01,19
Clinical Site 03,Screened,1,#a6bddb,2015-08-02,19
Clinical Site 03,Screened,1,#a6bddb,2015-08-03,19
Clinical Site 03,Screened,1,#a6bddb,2015-08-04,19
Clinical Site 03,Screened,1,#a6bddb,2015-08-05,19
Clinical Site 03,Screened,1,#a6bddb,2015-08-06,19
Clinical Site 03,Screened,1,#a6bddb,2015-08-07,19
Clinical Site 03,Screened,1,#a6bddb,2015-08-08,19
Clinical Site 03,Screened,1,#a6bddb,2015-08-09,20
Clinical Site 03,Screened,1,#a6bddb,2015-08-10,20
Clinical Site 03,Screened,1,#a6bddb,2015-08-11,20
Clinical Site 03,Screened,1,#a6bddb,2015-08-12,20
Clinical Site 03,Screened,1,#a6bddb,2015-08-13,20
Clinical Site 03,Screened,1,#a6bddb,2015-08-14,20
Clinical Site 03,Screened,1,#a6bddb,2015-08-15,20
Clinical Site 03,Screened,1,#a6bddb,2015-08-16,20
Clinical Site 03,Screened,1,#a6bddb,2015-08-17,20
Clinical Site 03,Screened,1,#a6bddb,2015-08-18,21
Clinical Site 03,Screened,1,#a6bddb,2015-08-19,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-20,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-21,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-22,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-23,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-24,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-25,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-26,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-27,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-28,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-29,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-30,22
Clinical Site 03,Screened,1,#a6bddb,2015-08-31,22
Clinical Site 03,Screened,1,#a6bddb,2015-09-01,22
Clinical Site 03,Screened,1,#a6bddb,2015-09-02,23
Clinical Site 03,Screened,1,#a6bddb,2015-09-03,23
Clinical Site 03,Screened,1,#a6bddb,2015-09-04,23
Clinical Site 03,Screened,1,#a6bddb,2015-09-05,23
