site,population,population_order,population_color,date,participant_count
Clinical Site 02,Target,3,#034e7b,2015-02-19,0.828220858895705
Clinical Site 02,Target,3,#034e7b,2015-02-20,0.920245398773006
Clinical Site 02,Target,3,#034e7b,2015-02-21,1.01226993865031
Clinical Site 02,Target,3,#034e7b,2015-02-22,1.10429447852761
Clinical Site 02,Target,3,#034e7b,2015-02-23,1.19631901840491
Clinical Site 02,Target,3,#034e7b,2015-02-24,1.28834355828221
Clinical Site 02,Target,3,#034e7b,2015-02-25,1.38036809815951
Clinical Site 02,Target,3,#034e7b,2015-02-26,1.47239263803681
Clinical Site 02,Target,3,#034e7b,2015-02-27,1.56441717791411
Clinical Site 02,Target,3,#034e7b,2015-02-28,1.65644171779141
Clinical Site 02,Target,3,#034e7b,2015-03-01,1.74846625766871
Clinical Site 02,Target,3,#034e7b,2015-03-02,1.84049079754601
Clinical Site 02,Target,3,#034e7b,2015-03-03,1.93251533742331
Clinical Site 02,Target,3,#034e7b,2015-03-04,2.02453987730061
Clinical Site 02,Target,3,#034e7b,2015-03-05,2.11656441717791
Clinical Site 02,Target,3,#034e7b,2015-03-06,2.20858895705521
Clinical Site 02,Target,3,#034e7b,2015-03-07,2.30061349693252
Clinical Site 02,Target,3,#034e7b,2015-03-08,2.39263803680982
Clinical Site 02,Target,3,#034e7b,2015-03-09,2.48466257668712
Clinical Site 02,Target,3,#034e7b,2015-03-10,2.57668711656442
Clinical Site 02,Target,3,#034e7b,2015-03-11,2.66871165644172
Clinical Site 02,Target,3,#034e7b,2015-03-12,2.76073619631902
Clinical Site 02,Target,3,#034e7b,2015-03-13,2.85276073619632
Clinical Site 02,Target,3,#034e7b,2015-03-14,2.94478527607362
Clinical Site 02,Target,3,#034e7b,2015-03-15,3.03680981595092
Clinical Site 02,Target,3,#034e7b,2015-03-16,3.12883435582822
Clinical Site 02,Target,3,#034e7b,2015-03-17,3.22085889570552
Clinical Site 02,Target,3,#034e7b,2015-03-18,3.31288343558282
Clinical Site 02,Target,3,#034e7b,2015-03-19,3.40490797546012
Clinical Site 02,Target,3,#034e7b,2015-03-20,3.49693251533742
Clinical Site 02,Target,3,#034e7b,2015-03-21,3.58895705521472
Clinical Site 02,Target,3,#034e7b,2015-03-22,3.68098159509202
Clinical Site 02,Target,3,#034e7b,2015-03-23,3.77300613496933
Clinical Site 02,Target,3,#034e7b,2015-03-24,3.86503067484663
Clinical Site 02,Target,3,#034e7b,2015-03-25,3.95705521472393
Clinical Site 02,Target,3,#034e7b,2015-03-26,4.04907975460123
Clinical Site 02,Target,3,#034e7b,2015-03-27,4.14110429447853
Clinical Site 02,Target,3,#034e7b,2015-03-28,4.23312883435583
Clinical Site 02,Target,3,#034e7b,2015-03-29,4.32515337423313
Clinical Site 02,Target,3,#034e7b,2015-03-30,4.41717791411043
Clinical Site 02,Target,3,#034e7b,2015-03-31,4.50920245398773
Clinical Site 02,Target,3,#034e7b,2015-04-01,4.60122699386503
Clinical Site 02,Target,3,#034e7b,2015-04-02,4.69325153374233
Clinical Site 02,Target,3,#034e7b,2015-04-03,4.78527607361963
Clinical Site 02,Target,3,#034e7b,2015-04-04,4.87730061349693
Clinical Site 02,Target,3,#034e7b,2015-04-05,4.96932515337423
Clinical Site 02,Target,3,#034e7b,2015-04-06,5.06134969325153
Clinical Site 02,Target,3,#034e7b,2015-04-07,5.15337423312883
Clinical Site 02,Target,3,#034e7b,2015-04-08,5.24539877300613
Clinical Site 02,Target,3,#034e7b,2015-04-09,5.33742331288344
Clinical Site 02,Target,3,#034e7b,2015-04-10,5.42944785276074
Clinical Site 02,Target,3,#034e7b,2015-04-11,5.52147239263804
Clinical Site 02,Target,3,#034e7b,2015-04-12,5.61349693251534
Clinical Site 02,Target,3,#034e7b,2015-04-13,5.70552147239264
Clinical Site 02,Target,3,#034e7b,2015-04-14,5.79754601226994
Clinical Site 02,Target,3,#034e7b,2015-04-15,5.88957055214724
Clinical Site 02,Target,3,#034e7b,2015-04-16,5.98159509202454
Clinical Site 02,Target,3,#034e7b,2015-04-17,6.07361963190184
Clinical Site 02,Target,3,#034e7b,2015-04-18,6.16564417177914
Clinical Site 02,Target,3,#034e7b,2015-04-19,6.25766871165644
Clinical Site 02,Target,3,#034e7b,2015-04-20,6.34969325153374
Clinical Site 02,Target,3,#034e7b,2015-04-21,6.44171779141104
Clinical Site 02,Target,3,#034e7b,2015-04-22,6.53374233128834
Clinical Site 02,Target,3,#034e7b,2015-04-23,6.62576687116564
Clinical Site 02,Target,3,#034e7b,2015-04-24,6.71779141104295
Clinical Site 02,Target,3,#034e7b,2015-04-25,6.80981595092025
Clinical Site 02,Target,3,#034e7b,2015-04-26,6.90184049079755
Clinical Site 02,Target,3,#034e7b,2015-04-27,6.99386503067485
Clinical Site 02,Target,3,#034e7b,2015-04-28,7.08588957055215
Clinical Site 02,Target,3,#034e7b,2015-04-29,7.17791411042945
Clinical Site 02,Target,3,#034e7b,2015-04-30,7.26993865030675
Clinical Site 02,Target,3,#034e7b,2015-05-01,7.36196319018405
Clinical Site 02,Target,3,#034e7b,2015-05-02,7.45398773006135
Clinical Site 02,Target,3,#034e7b,2015-05-03,7.54601226993865
Clinical Site 02,Target,3,#034e7b,2015-05-04,7.63803680981595
Clinical Site 02,Target,3,#034e7b,2015-05-05,7.73006134969325
Clinical Site 02,Target,3,#034e7b,2015-05-06,7.82208588957055
Clinical Site 02,Target,3,#034e7b,2015-05-07,7.91411042944785
Clinical Site 02,Target,3,#034e7b,2015-05-08,8.00613496932515
Clinical Site 02,Target,3,#034e7b,2015-05-09,8.09815950920245
Clinical Site 02,Target,3,#034e7b,2015-05-10,8.19018404907975
Clinical Site 02,Target,3,#034e7b,2015-05-11,8.28220858895705
Clinical Site 02,Target,3,#034e7b,2015-05-12,8.37423312883436
Clinical Site 02,Target,3,#034e7b,2015-05-13,8.46625766871166
Clinical Site 02,Target,3,#034e7b,2015-05-14,8.55828220858896
Clinical Site 02,Target,3,#034e7b,2015-05-15,8.65030674846626
Clinical Site 02,Target,3,#034e7b,2015-05-16,8.74233128834356
Clinical Site 02,Target,3,#034e7b,2015-05-17,8.83435582822086
Clinical Site 02,Target,3,#034e7b,2015-05-18,8.92638036809816
Clinical Site 02,Target,3,#034e7b,2015-05-19,9.01840490797546
Clinical Site 02,Target,3,#034e7b,2015-05-20,9.11042944785276
Clinical Site 02,Target,3,#034e7b,2015-05-21,9.20245398773006
Clinical Site 02,Target,3,#034e7b,2015-05-22,9.29447852760736
Clinical Site 02,Target,3,#034e7b,2015-05-23,9.38650306748466
Clinical Site 02,Target,3,#034e7b,2015-05-24,9.47852760736196
Clinical Site 02,Target,3,#034e7b,2015-05-25,9.57055214723926
Clinical Site 02,Target,3,#034e7b,2015-05-26,9.66257668711656
Clinical Site 02,Target,3,#034e7b,2015-05-27,9.75460122699386
Clinical Site 02,Target,3,#034e7b,2015-05-28,9.84662576687117
Clinical Site 02,Target,3,#034e7b,2015-05-29,9.93865030674847
Clinical Site 02,Target,3,#034e7b,2015-05-30,10.0306748466258
Clinical Site 02,Target,3,#034e7b,2015-05-31,10.1226993865031
Clinical Site 02,Target,3,#034e7b,2015-06-01,10.2147239263804
Clinical Site 02,Target,3,#034e7b,2015-06-02,10.3067484662577
Clinical Site 02,Target,3,#034e7b,2015-06-03,10.398773006135
Clinical Site 02,Target,3,#034e7b,2015-06-04,10.4907975460123
Clinical Site 02,Target,3,#034e7b,2015-06-05,10.5828220858896
Clinical Site 02,Target,3,#034e7b,2015-06-06,10.6748466257669
Clinical Site 02,Target,3,#034e7b,2015-06-07,10.7668711656442
Clinical Site 02,Target,3,#034e7b,2015-06-08,10.8588957055215
Clinical Site 02,Target,3,#034e7b,2015-06-09,10.9509202453988
Clinical Site 02,Target,3,#034e7b,2015-06-10,11.0429447852761
Clinical Site 02,Target,3,#034e7b,2015-06-11,11.1349693251534
Clinical Site 02,Target,3,#034e7b,2015-06-12,11.2269938650307
Clinical Site 02,Target,3,#034e7b,2015-06-13,11.319018404908
Clinical Site 02,Target,3,#034e7b,2015-06-14,11.4110429447853
Clinical Site 02,Target,3,#034e7b,2015-06-15,11.5030674846626
Clinical Site 02,Target,3,#034e7b,2015-06-16,11.5950920245399
Clinical Site 02,Target,3,#034e7b,2015-06-17,11.6871165644172
Clinical Site 02,Target,3,#034e7b,2015-06-18,11.7791411042945
Clinical Site 02,Target,3,#034e7b,2015-06-19,11.8711656441718
Clinical Site 02,Target,3,#034e7b,2015-06-20,11.9631901840491
Clinical Site 02,Target,3,#034e7b,2015-06-21,12.0552147239264
Clinical Site 02,Target,3,#034e7b,2015-06-22,12.1472392638037
Clinical Site 02,Target,3,#034e7b,2015-06-23,12.239263803681
Clinical Site 02,Target,3,#034e7b,2015-06-24,12.3312883435583
Clinical Site 02,Target,3,#034e7b,2015-06-25,12.4233128834356
Clinical Site 02,Target,3,#034e7b,2015-06-26,12.5153374233129
Clinical Site 02,Target,3,#034e7b,2015-06-27,12.6073619631902
Clinical Site 02,Target,3,#034e7b,2015-06-28,12.6993865030675
Clinical Site 02,Target,3,#034e7b,2015-06-29,12.7914110429448
Clinical Site 02,Target,3,#034e7b,2015-06-30,12.8834355828221
Clinical Site 02,Target,3,#034e7b,2015-07-01,12.9754601226994
Clinical Site 02,Target,3,#034e7b,2015-07-02,13.0674846625767
Clinical Site 02,Target,3,#034e7b,2015-07-03,13.159509202454
Clinical Site 02,Target,3,#034e7b,2015-07-04,13.2515337423313
Clinical Site 02,Target,3,#034e7b,2015-07-05,13.3435582822086
Clinical Site 02,Target,3,#034e7b,2015-07-06,13.4355828220859
Clinical Site 02,Target,3,#034e7b,2015-07-07,13.5276073619632
Clinical Site 02,Target,3,#034e7b,2015-07-08,13.6196319018405
Clinical Site 02,Target,3,#034e7b,2015-07-09,13.7116564417178
Clinical Site 02,Target,3,#034e7b,2015-07-10,13.8036809815951
Clinical Site 02,Target,3,#034e7b,2015-07-11,13.8957055214724
Clinical Site 02,Target,3,#034e7b,2015-07-12,13.9877300613497
Clinical Site 02,Target,3,#034e7b,2015-07-13,14.079754601227
Clinical Site 02,Target,3,#034e7b,2015-07-14,14.1717791411043
Clinical Site 02,Target,3,#034e7b,2015-07-15,14.2638036809816
Clinical Site 02,Target,3,#034e7b,2015-07-16,14.3558282208589
Clinical Site 02,Target,3,#034e7b,2015-07-17,14.4478527607362
Clinical Site 02,Target,3,#034e7b,2015-07-18,14.5398773006135
Clinical Site 02,Target,3,#034e7b,2015-07-19,14.6319018404908
Clinical Site 02,Target,3,#034e7b,2015-07-20,14.7239263803681
Clinical Site 02,Target,3,#034e7b,2015-07-21,14.8159509202454
Clinical Site 02,Target,3,#034e7b,2015-07-22,14.9079754601227
Clinical Site 02,Target,3,#034e7b,2015-07-23,15
Clinical Site 02,Target,3,#034e7b,2015-07-24,15.0920245398773
Clinical Site 02,Target,3,#034e7b,2015-07-25,15.1840490797546
Clinical Site 02,Target,3,#034e7b,2015-07-26,15.2760736196319
Clinical Site 02,Target,3,#034e7b,2015-07-27,15.3680981595092
Clinical Site 02,Target,3,#034e7b,2015-07-28,15.4601226993865
Clinical Site 02,Target,3,#034e7b,2015-07-29,15.5521472392638
Clinical Site 02,Target,3,#034e7b,2015-07-30,15.6441717791411
Clinical Site 02,Target,3,#034e7b,2015-07-31,15.7361963190184
Clinical Site 02,Target,3,#034e7b,2015-08-01,15.8282208588957
Clinical Site 02,Target,3,#034e7b,2015-08-02,15.920245398773
Clinical Site 02,Target,3,#034e7b,2015-08-03,16.0122699386503
Clinical Site 02,Target,3,#034e7b,2015-08-04,16.1042944785276
Clinical Site 02,Target,3,#034e7b,2015-08-05,16.1963190184049
Clinical Site 02,Target,3,#034e7b,2015-08-06,16.2883435582822
Clinical Site 02,Target,3,#034e7b,2015-08-07,16.3803680981595
Clinical Site 02,Target,3,#034e7b,2015-08-08,16.4723926380368
Clinical Site 02,Target,3,#034e7b,2015-08-09,16.5644171779141
Clinical Site 02,Target,3,#034e7b,2015-08-10,16.6564417177914
Clinical Site 02,Target,3,#034e7b,2015-08-11,16.7484662576687
Clinical Site 02,Target,3,#034e7b,2015-08-12,16.840490797546
Clinical Site 02,Target,3,#034e7b,2015-08-13,16.9325153374233
Clinical Site 02,Target,3,#034e7b,2015-08-14,17.0245398773006
Clinical Site 02,Target,3,#034e7b,2015-08-15,17.1165644171779
Clinical Site 02,Target,3,#034e7b,2015-08-16,17.2085889570552
Clinical Site 02,Target,3,#034e7b,2015-08-17,17.3006134969325
Clinical Site 02,Target,3,#034e7b,2015-08-18,17.3926380368098
Clinical Site 02,Target,3,#034e7b,2015-08-19,17.4846625766871
Clinical Site 02,Target,3,#034e7b,2015-08-20,17.5766871165644
Clinical Site 02,Target,3,#034e7b,2015-08-21,17.6687116564417
Clinical Site 02,Target,3,#034e7b,2015-08-22,17.760736196319
Clinical Site 02,Target,3,#034e7b,2015-08-23,17.8527607361963
Clinical Site 02,Target,3,#034e7b,2015-08-24,17.9447852760736
Clinical Site 02,Target,3,#034e7b,2015-08-25,18.0368098159509
Clinical Site 02,Target,3,#034e7b,2015-08-26,18.1288343558282
Clinical Site 02,Target,3,#034e7b,2015-08-27,18.2208588957055
Clinical Site 02,Target,3,#034e7b,2015-08-28,18.3128834355828
Clinical Site 02,Target,3,#034e7b,2015-08-29,18.4049079754601
Clinical Site 02,Target,3,#034e7b,2015-08-30,18.4969325153374
Clinical Site 02,Target,3,#034e7b,2015-08-31,18.5889570552147
Clinical Site 02,Target,3,#034e7b,2015-09-01,18.680981595092
Clinical Site 02,Target,3,#034e7b,2015-09-02,18.7730061349693
Clinical Site 02,Target,3,#034e7b,2015-09-03,18.8650306748466
Clinical Site 02,Target,3,#034e7b,2015-09-04,18.9570552147239
Clinical Site 02,Target,3,#034e7b,2015-09-05,19.0490797546012
Clinical Site 02,Target,3,#034e7b,2015-09-06,19.1411042944785
Clinical Site 02,Target,3,#034e7b,2015-09-07,19.2331288343558
Clinical Site 02,Target,3,#034e7b,2015-09-08,19.3251533742331
Clinical Site 02,Target,3,#034e7b,2015-09-09,19.4171779141104
Clinical Site 02,Target,3,#034e7b,2015-09-10,19.5092024539877
Clinical Site 02,Target,3,#034e7b,2015-09-11,19.601226993865
Clinical Site 02,Target,3,#034e7b,2015-09-12,19.6932515337423
Clinical Site 02,Target,3,#034e7b,2015-09-13,19.7852760736196
Clinical Site 02,Target,3,#034e7b,2015-09-14,19.8773006134969
Clinical Site 02,Target,3,#034e7b,2015-09-15,19.9693251533742
Clinical Site 02,Target,3,#034e7b,2015-09-16,20.0613496932515
Clinical Site 02,Target,3,#034e7b,2015-09-17,20.1533742331288
Clinical Site 02,Target,3,#034e7b,2015-09-18,20.2453987730061
Clinical Site 02,Target,3,#034e7b,2015-09-19,20.3374233128834
Clinical Site 02,Target,3,#034e7b,2015-09-20,20.4294478527607
Clinical Site 02,Target,3,#034e7b,2015-09-21,20.521472392638
Clinical Site 02,Target,3,#034e7b,2015-09-22,20.6134969325153
Clinical Site 02,Target,3,#034e7b,2015-09-23,20.7055214723926
Clinical Site 02,Target,3,#034e7b,2015-09-24,20.7975460122699
Clinical Site 02,Target,3,#034e7b,2015-09-25,20.8895705521472
Clinical Site 02,Target,3,#034e7b,2015-09-26,20.9815950920245
Clinical Site 02,Target,3,#034e7b,2015-09-27,21.0736196319018
Clinical Site 02,Target,3,#034e7b,2015-09-28,21.1656441717791
Clinical Site 02,Target,3,#034e7b,2015-09-29,21.2576687116564
Clinical Site 02,Target,3,#034e7b,2015-09-30,21.3496932515337
Clinical Site 02,Target,3,#034e7b,2015-10-01,21.441717791411
Clinical Site 02,Target,3,#034e7b,2015-10-02,21.5337423312883
Clinical Site 02,Target,3,#034e7b,2015-10-03,21.6257668711656
Clinical Site 02,Target,3,#034e7b,2015-10-04,21.7177914110429
Clinical Site 02,Target,3,#034e7b,2015-10-05,21.8098159509202
Clinical Site 02,Target,3,#034e7b,2015-10-06,21.9018404907975
Clinical Site 02,Target,3,#034e7b,2015-10-07,21.9938650306748
Clinical Site 02,Target,3,#034e7b,2015-10-08,22.0858895705521
Clinical Site 02,Target,3,#034e7b,2015-10-09,22.1779141104295
Clinical Site 02,Target,3,#034e7b,2015-10-10,22.2699386503067
Clinical Site 02,Target,3,#034e7b,2015-10-11,22.3619631901841
Clinical Site 02,Target,3,#034e7b,2015-10-12,22.4539877300614
Clinical Site 02,Target,3,#034e7b,2015-10-13,22.5460122699387
Clinical Site 02,Target,3,#034e7b,2015-10-14,22.638036809816
Clinical Site 02,Target,3,#034e7b,2015-10-15,22.7300613496933
Clinical Site 02,Target,3,#034e7b,2015-10-16,22.8220858895706
Clinical Site 02,Target,3,#034e7b,2015-10-17,22.9141104294479
Clinical Site 02,Target,3,#034e7b,2015-10-18,23.0061349693252
Clinical Site 02,Target,3,#034e7b,2015-10-19,23.0981595092025
Clinical Site 02,Target,3,#034e7b,2015-10-20,23.1901840490798
Clinical Site 02,Target,3,#034e7b,2015-10-21,23.2822085889571
Clinical Site 02,Target,3,#034e7b,2015-10-22,23.3742331288344
Clinical Site 02,Target,3,#034e7b,2015-10-23,23.4662576687117
Clinical Site 02,Target,3,#034e7b,2015-10-24,23.558282208589
Clinical Site 02,Target,3,#034e7b,2015-10-25,23.6503067484663
Clinical Site 02,Target,3,#034e7b,2015-10-26,23.7423312883436
Clinical Site 02,Target,3,#034e7b,2015-10-27,23.8343558282209
Clinical Site 02,Target,3,#034e7b,2015-10-28,23.9263803680982
Clinical Site 02,Target,3,#034e7b,2015-10-29,24.0184049079755
Clinical Site 02,Target,3,#034e7b,2015-10-30,24.1104294478528
Clinical Site 02,Target,3,#034e7b,2015-10-31,24.2024539877301
Clinical Site 02,Target,3,#034e7b,2015-11-01,24.2944785276074
Clinical Site 02,Target,3,#034e7b,2015-11-02,24.3865030674847
Clinical Site 02,Target,3,#034e7b,2015-11-03,24.478527607362
Clinical Site 02,Target,3,#034e7b,2015-11-04,24.5705521472393
Clinical Site 02,Target,3,#034e7b,2015-11-05,24.6625766871166
Clinical Site 02,Target,3,#034e7b,2015-11-06,24.7546012269939
Clinical Site 02,Target,3,#034e7b,2015-11-07,24.8466257668712
Clinical Site 02,Target,3,#034e7b,2015-11-08,24.9386503067485
Clinical Site 02,Target,3,#034e7b,2015-11-09,25.0306748466258
Clinical Site 02,Target,3,#034e7b,2015-11-10,25.1226993865031
Clinical Site 02,Target,3,#034e7b,2015-11-11,25.2147239263804
Clinical Site 02,Target,3,#034e7b,2015-11-12,25.3067484662577
Clinical Site 02,Target,3,#034e7b,2015-11-13,25.398773006135
Clinical Site 02,Target,3,#034e7b,2015-11-14,25.4907975460123
Clinical Site 02,Target,3,#034e7b,2015-11-15,25.5828220858896
Clinical Site 02,Target,3,#034e7b,2015-11-16,25.6748466257669
Clinical Site 02,Target,3,#034e7b,2015-11-17,25.7668711656442
Clinical Site 02,Target,3,#034e7b,2015-11-18,25.8588957055215
Clinical Site 02,Target,3,#034e7b,2015-11-19,25.9509202453988
Clinical Site 02,Target,3,#034e7b,2015-11-20,26.0429447852761
Clinical Site 02,Target,3,#034e7b,2015-11-21,26.1349693251534
Clinical Site 02,Target,3,#034e7b,2015-11-22,26.2269938650307
Clinical Site 02,Target,3,#034e7b,2015-11-23,26.319018404908
Clinical Site 02,Target,3,#034e7b,2015-11-24,26.4110429447853
Clinical Site 02,Target,3,#034e7b,2015-11-25,26.5030674846626
Clinical Site 02,Target,3,#034e7b,2015-11-26,26.5950920245399
Clinical Site 02,Target,3,#034e7b,2015-11-27,26.6871165644172
Clinical Site 02,Target,3,#034e7b,2015-11-28,26.7791411042945
Clinical Site 02,Target,3,#034e7b,2015-11-29,26.8711656441718
Clinical Site 02,Target,3,#034e7b,2015-11-30,26.9631901840491
Clinical Site 02,Target,3,#034e7b,2015-12-01,27.0552147239264
Clinical Site 02,Target,3,#034e7b,2015-12-02,27.1472392638037
Clinical Site 02,Target,3,#034e7b,2015-12-03,27.239263803681
Clinical Site 02,Target,3,#034e7b,2015-12-04,27.3312883435583
Clinical Site 02,Target,3,#034e7b,2015-12-05,27.4233128834356
Clinical Site 02,Target,3,#034e7b,2015-12-06,27.5153374233129
Clinical Site 02,Target,3,#034e7b,2015-12-07,27.6073619631902
Clinical Site 02,Target,3,#034e7b,2015-12-08,27.6993865030675
Clinical Site 02,Target,3,#034e7b,2015-12-09,27.7914110429448
Clinical Site 02,Target,3,#034e7b,2015-12-10,27.8834355828221
Clinical Site 02,Target,3,#034e7b,2015-12-11,27.9754601226994
Clinical Site 02,Target,3,#034e7b,2015-12-12,28.0674846625767
Clinical Site 02,Target,3,#034e7b,2015-12-13,28.159509202454
Clinical Site 02,Target,3,#034e7b,2015-12-14,28.2515337423313
Clinical Site 02,Target,3,#034e7b,2015-12-15,28.3435582822086
Clinical Site 02,Target,3,#034e7b,2015-12-16,28.4355828220859
Clinical Site 02,Target,3,#034e7b,2015-12-17,28.5276073619632
Clinical Site 02,Target,3,#034e7b,2015-12-18,28.6196319018405
Clinical Site 02,Target,3,#034e7b,2015-12-19,28.7116564417178
Clinical Site 02,Target,3,#034e7b,2015-12-20,28.8036809815951
Clinical Site 02,Target,3,#034e7b,2015-12-21,28.8957055214724
Clinical Site 02,Target,3,#034e7b,2015-12-22,28.9877300613497
Clinical Site 02,Target,3,#034e7b,2015-12-23,29.079754601227
Clinical Site 02,Target,3,#034e7b,2015-12-24,29.1717791411043
Clinical Site 02,Target,3,#034e7b,2015-12-25,29.2638036809816
Clinical Site 02,Target,3,#034e7b,2015-12-26,29.3558282208589
Clinical Site 02,Target,3,#034e7b,2015-12-27,29.4478527607362
Clinical Site 02,Target,3,#034e7b,2015-12-28,29.5398773006135
Clinical Site 02,Target,3,#034e7b,2015-12-29,29.6319018404908
Clinical Site 02,Target,3,#034e7b,2015-12-30,29.7239263803681
Clinical Site 02,Target,3,#034e7b,2015-12-31,29.8159509202454
Clinical Site 02,Target,3,#034e7b,2016-01-01,29.9079754601227
Clinical Site 02,Target,3,#034e7b,2016-01-02,30
Clinical Site 02,Target,3,#034e7b,2016-01-03,30.0920245398773
Clinical Site 02,Target,3,#034e7b,2016-01-04,30.1840490797546
Clinical Site 02,Target,3,#034e7b,2016-01-05,30.2760736196319
Clinical Site 02,Target,3,#034e7b,2016-01-06,30.3680981595092
Clinical Site 02,Target,3,#034e7b,2016-01-07,30.4601226993865
Clinical Site 02,Target,3,#034e7b,2016-01-08,30.5521472392638
Clinical Site 02,Target,3,#034e7b,2016-01-09,30.6441717791411
Clinical Site 02,Target,3,#034e7b,2016-01-10,30.7361963190184
Clinical Site 02,Target,3,#034e7b,2016-01-11,30.8282208588957
Clinical Site 02,Target,3,#034e7b,2016-01-12,30.920245398773
Clinical Site 02,Target,3,#034e7b,2016-01-13,31.0122699386503
Clinical Site 02,Target,3,#034e7b,2016-01-14,31.1042944785276
Clinical Site 02,Target,3,#034e7b,2016-01-15,31.1963190184049
Clinical Site 02,Target,3,#034e7b,2016-01-16,31.2883435582822
Clinical Site 02,Target,3,#034e7b,2016-01-17,31.3803680981595
Clinical Site 02,Target,3,#034e7b,2016-01-18,31.4723926380368
Clinical Site 02,Target,3,#034e7b,2016-01-19,31.5644171779141
Clinical Site 02,Target,3,#034e7b,2016-01-20,31.6564417177914
Clinical Site 02,Target,3,#034e7b,2016-01-21,31.7484662576687
Clinical Site 02,Target,3,#034e7b,2016-01-22,31.840490797546
Clinical Site 02,Target,3,#034e7b,2016-01-23,31.9325153374233
Clinical Site 02,Target,3,#034e7b,2016-01-24,32.0245398773006
Clinical Site 02,Target,3,#034e7b,2016-01-25,32.1165644171779
Clinical Site 02,Target,3,#034e7b,2016-01-26,32.2085889570552
Clinical Site 02,Target,3,#034e7b,2016-01-27,32.3006134969325
Clinical Site 02,Target,3,#034e7b,2016-01-28,32.3926380368098
Clinical Site 02,Target,3,#034e7b,2016-01-29,32.4846625766871
Clinical Site 02,Target,3,#034e7b,2016-01-30,32.5766871165644
Clinical Site 02,Target,3,#034e7b,2016-01-31,32.6687116564417
Clinical Site 02,Target,3,#034e7b,2016-02-01,32.760736196319
Clinical Site 02,Target,3,#034e7b,2016-02-02,32.8527607361963
Clinical Site 02,Target,3,#034e7b,2016-02-03,32.9447852760736
Clinical Site 02,Target,3,#034e7b,2016-02-04,33.0368098159509
Clinical Site 02,Target,3,#034e7b,2016-02-05,33.1288343558282
Clinical Site 02,Target,3,#034e7b,2016-02-06,33.2208588957055
